project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-KICH	a122d361-835e-4cf2-850f-af7864aa112c	TCGA-KL-8346	abcf54fe-d93e-4c3b-acd0-757cdd6a3d3b	TCGA-KL-8346-01A	6562c428-76bb-463b-9302-f5d99e4d11e2	TCGA-KL-8346-01A-11	7e1ac64c-bbe5-43bf-9203-24c77eb34dd4	TCGA-KL-8346-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	af1111af-9384-4e37-9b16-227d38007ebd	TCGA-KN-8432	6a5baac8-c270-45f7-8911-592d987e3fbe	TCGA-KN-8432-11A	81f59822-651a-4f63-9cd8-f3761e608798	TCGA-KN-8432-11A-01	33758fbd-ec45-45f7-861d-2bb27818493f	TCGA-KN-8432-11A-01R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	af1111af-9384-4e37-9b16-227d38007ebd	TCGA-KN-8432	6a5baac8-c270-45f7-8911-592d987e3fbe	TCGA-KN-8432-11A	81f59822-651a-4f63-9cd8-f3761e608798	TCGA-KN-8432-11A-01	599e7c98-6bed-4c84-95b2-0b9f52dc5e9e	TCGA-KN-8432-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	af1111af-9384-4e37-9b16-227d38007ebd	TCGA-KN-8432	6a5baac8-c270-45f7-8911-592d987e3fbe	TCGA-KN-8432-11A	81f59822-651a-4f63-9cd8-f3761e608798	TCGA-KN-8432-11A-01	a77d99d1-7e48-410b-8ace-770e6705d87c	TCGA-KN-8432-11A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	af1111af-9384-4e37-9b16-227d38007ebd	TCGA-KN-8432	f27e987e-da76-40c2-b7b8-5dee724d7eb7	TCGA-KN-8432-01A	7121f02c-f2f6-43d4-a471-0a447a46c4e7	TCGA-KN-8432-01A-11	1912f389-b612-4d9d-b852-053ceaaaaa79	TCGA-KN-8432-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	af1111af-9384-4e37-9b16-227d38007ebd	TCGA-KN-8432	f27e987e-da76-40c2-b7b8-5dee724d7eb7	TCGA-KN-8432-01A	7121f02c-f2f6-43d4-a471-0a447a46c4e7	TCGA-KN-8432-01A-11	277f5c9d-8f6a-494f-b30e-e5bfb069dc27	TCGA-KN-8432-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	af1111af-9384-4e37-9b16-227d38007ebd	TCGA-KN-8432	f27e987e-da76-40c2-b7b8-5dee724d7eb7	TCGA-KN-8432-01A	7121f02c-f2f6-43d4-a471-0a447a46c4e7	TCGA-KN-8432-01A-11	eb997231-d9c4-4d8a-bdbb-75beb069bcf9	TCGA-KN-8432-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	0ec3caa1-7c51-417b-a89c-18e9fceb80c4	TCGA-KO-8416	2bf14636-c30d-4d4e-840c-d13643c917b5	TCGA-KO-8416-11A	bf849be5-8db6-4628-bb9a-a35cdd98c5b1	TCGA-KO-8416-11A-01	93ccadfb-c154-4777-89c4-69c5f433fc18	TCGA-KO-8416-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	0ec3caa1-7c51-417b-a89c-18e9fceb80c4	TCGA-KO-8416	2bf14636-c30d-4d4e-840c-d13643c917b5	TCGA-KO-8416-11A	bf849be5-8db6-4628-bb9a-a35cdd98c5b1	TCGA-KO-8416-11A-01	e716a9ff-dc27-4d98-891f-a1dd245237b8	TCGA-KO-8416-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	0ec3caa1-7c51-417b-a89c-18e9fceb80c4	TCGA-KO-8416	545486b9-ef3e-45ad-810a-f4594a2db883	TCGA-KO-8416-01A	7c2b4d56-1ddb-47b8-87a7-b971d418d6a3	TCGA-KO-8416-01A-11	06c762f6-7656-494c-98e1-bf5bb8e24cc3	TCGA-KO-8416-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	0ec3caa1-7c51-417b-a89c-18e9fceb80c4	TCGA-KO-8416	545486b9-ef3e-45ad-810a-f4594a2db883	TCGA-KO-8416-01A	7c2b4d56-1ddb-47b8-87a7-b971d418d6a3	TCGA-KO-8416-01A-11	8cb691a2-8379-4bbb-b2b2-5e1664bd0fbe	TCGA-KO-8416-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	0ec3caa1-7c51-417b-a89c-18e9fceb80c4	TCGA-KO-8416	545486b9-ef3e-45ad-810a-f4594a2db883	TCGA-KO-8416-01A	7c2b4d56-1ddb-47b8-87a7-b971d418d6a3	TCGA-KO-8416-01A-11	b17e9b58-4f00-49fa-903d-5409a39a21de	TCGA-KO-8416-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	3129e869-bb2f-423a-bd20-d0daae33b11a	TCGA-KL-8340	07c3c6e6-d297-4d80-9c28-974fa470a132	TCGA-KL-8340-01A	435e46da-4b36-4bf4-bddf-5d6b0791bf2d	TCGA-KL-8340-01A-11	175f89bf-1d10-480e-96f8-2cb5e02e1245	TCGA-KL-8340-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	3129e869-bb2f-423a-bd20-d0daae33b11a	TCGA-KL-8340	07c3c6e6-d297-4d80-9c28-974fa470a132	TCGA-KL-8340-01A	435e46da-4b36-4bf4-bddf-5d6b0791bf2d	TCGA-KL-8340-01A-11	78d792d1-4ffa-408a-ba56-3bcc1dc0c5fc	TCGA-KL-8340-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	3129e869-bb2f-423a-bd20-d0daae33b11a	TCGA-KL-8340	07c3c6e6-d297-4d80-9c28-974fa470a132	TCGA-KL-8340-01A	435e46da-4b36-4bf4-bddf-5d6b0791bf2d	TCGA-KL-8340-01A-11	e015adb9-71bd-4fe0-9406-db1c18ecb572	TCGA-KL-8340-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	3129e869-bb2f-423a-bd20-d0daae33b11a	TCGA-KL-8340	502bee65-1050-4753-9304-f677ab2eb00d	TCGA-KL-8340-11A	1c1b068f-8f1c-4cf3-ace4-9b2ff3d73629	TCGA-KL-8340-11A-01	20a95301-8305-487e-b0cd-d7e80a148e95	TCGA-KL-8340-11A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	3129e869-bb2f-423a-bd20-d0daae33b11a	TCGA-KL-8340	502bee65-1050-4753-9304-f677ab2eb00d	TCGA-KL-8340-11A	1c1b068f-8f1c-4cf3-ace4-9b2ff3d73629	TCGA-KL-8340-11A-01	54ce44bb-2080-438d-8f1e-b1de4f9aff0f	TCGA-KL-8340-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	366219b9-fde3-4d2d-82d3-15fe6245aa98	TCGA-KN-8429	b802658c-4715-4878-97ca-99576f08af6a	TCGA-KN-8429-01A	82294fa8-e944-44a7-9474-35d44df52435	TCGA-KN-8429-01A-11	36fcba45-1aeb-44e9-b55d-d431470dbf8f	TCGA-KN-8429-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	366219b9-fde3-4d2d-82d3-15fe6245aa98	TCGA-KN-8429	b802658c-4715-4878-97ca-99576f08af6a	TCGA-KN-8429-01A	82294fa8-e944-44a7-9474-35d44df52435	TCGA-KN-8429-01A-11	9f15ab77-5220-428a-ab04-967073ba95c7	TCGA-KN-8429-01A-11D	'--	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	366219b9-fde3-4d2d-82d3-15fe6245aa98	TCGA-KN-8429	b802658c-4715-4878-97ca-99576f08af6a	TCGA-KN-8429-01A	82294fa8-e944-44a7-9474-35d44df52435	TCGA-KN-8429-01A-11	ef2d2353-9a79-4c20-8d6a-c348df8f4f96	TCGA-KN-8429-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	366219b9-fde3-4d2d-82d3-15fe6245aa98	TCGA-KN-8429	f69de2af-c874-4667-b028-d1ed4ff5a11b	TCGA-KN-8429-11A	b63482ce-adfe-4420-9417-8061cdc88a03	TCGA-KN-8429-11A-01	60ecbbdc-eacf-4996-9b01-b2799efd7dc8	TCGA-KN-8429-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	366219b9-fde3-4d2d-82d3-15fe6245aa98	TCGA-KN-8429	f69de2af-c874-4667-b028-d1ed4ff5a11b	TCGA-KN-8429-11A	b63482ce-adfe-4420-9417-8061cdc88a03	TCGA-KN-8429-11A-01	71395d06-c87f-4f6b-bbe4-25863289dd97	TCGA-KN-8429-11A-01R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	366219b9-fde3-4d2d-82d3-15fe6245aa98	TCGA-KN-8429	f69de2af-c874-4667-b028-d1ed4ff5a11b	TCGA-KN-8429-11A	b63482ce-adfe-4420-9417-8061cdc88a03	TCGA-KN-8429-11A-01	f6ed0fd1-5d76-4c2b-b3f8-361f99da29bd	TCGA-KN-8429-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	452135f2-6de6-4593-a091-ddf6344ee431	TCGA-KL-8328	7b840972-4c0f-4a8c-a834-4aa2faabe074	TCGA-KL-8328-11A	6e0b8b3a-e51c-4a44-b21a-30bf8d707fc0	TCGA-KL-8328-11A-01	51648ae3-7cee-49c7-9d12-1a5c6d018deb	TCGA-KL-8328-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	452135f2-6de6-4593-a091-ddf6344ee431	TCGA-KL-8328	7b840972-4c0f-4a8c-a834-4aa2faabe074	TCGA-KL-8328-11A	6e0b8b3a-e51c-4a44-b21a-30bf8d707fc0	TCGA-KL-8328-11A-01	c6c73666-3415-459a-9f95-605da1841206	TCGA-KL-8328-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	452135f2-6de6-4593-a091-ddf6344ee431	TCGA-KL-8328	bbcd6b07-862b-4da1-8880-9d98b643898c	TCGA-KL-8328-01A	70e3e089-692a-4c0c-a8dd-08e8788b24f1	TCGA-KL-8328-01A-11	6ae08da6-f4fd-4804-bfbb-df71b9d3c24f	TCGA-KL-8328-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	452135f2-6de6-4593-a091-ddf6344ee431	TCGA-KL-8328	bbcd6b07-862b-4da1-8880-9d98b643898c	TCGA-KL-8328-01A	70e3e089-692a-4c0c-a8dd-08e8788b24f1	TCGA-KL-8328-01A-11	a552ebb3-e72d-4541-ae99-a460d561925a	TCGA-KL-8328-01A-11R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	452135f2-6de6-4593-a091-ddf6344ee431	TCGA-KL-8328	bbcd6b07-862b-4da1-8880-9d98b643898c	TCGA-KL-8328-01A	70e3e089-692a-4c0c-a8dd-08e8788b24f1	TCGA-KL-8328-01A-11	f4eb9791-7dda-451a-8a3b-f027d5aace3f	TCGA-KL-8328-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	6101ffe6-2ef6-4256-9d6b-a7c545836995	TCGA-KL-8325	79c48bea-33e0-49e6-84f7-6103da654642	TCGA-KL-8325-01A	2906fb52-6413-4de9-8646-b2c73a4bfdbd	TCGA-KL-8325-01A-11	b41b5266-c947-4d36-b7e8-8f4852b3195d	TCGA-KL-8325-01A-11R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	6101ffe6-2ef6-4256-9d6b-a7c545836995	TCGA-KL-8325	79c48bea-33e0-49e6-84f7-6103da654642	TCGA-KL-8325-01A	2906fb52-6413-4de9-8646-b2c73a4bfdbd	TCGA-KL-8325-01A-11	cd6985fc-2d6a-4a6b-911c-89a5ecdc1303	TCGA-KL-8325-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	6101ffe6-2ef6-4256-9d6b-a7c545836995	TCGA-KL-8325	79c48bea-33e0-49e6-84f7-6103da654642	TCGA-KL-8325-01A	2906fb52-6413-4de9-8646-b2c73a4bfdbd	TCGA-KL-8325-01A-11	cfeffa82-0716-4d44-87a7-2f9e80d0effb	TCGA-KL-8325-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	6101ffe6-2ef6-4256-9d6b-a7c545836995	TCGA-KL-8325	82628558-89b9-43fb-a34f-55d10d9c1abb	TCGA-KL-8325-11A	0cf3c77a-3964-45a8-9485-e3de9f6976b2	TCGA-KL-8325-11A-01	7e94670d-365d-48ba-bd02-6f2dbece4329	TCGA-KL-8325-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	6101ffe6-2ef6-4256-9d6b-a7c545836995	TCGA-KL-8325	82628558-89b9-43fb-a34f-55d10d9c1abb	TCGA-KL-8325-11A	0cf3c77a-3964-45a8-9485-e3de9f6976b2	TCGA-KL-8325-11A-01	aa141fc2-7e18-4aee-ba22-b320ed34b52e	TCGA-KL-8325-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	9680b5ff-1882-434f-9981-e8ac33764b93	TCGA-KM-8477	50da0237-8e9d-4c08-ae44-f32103e8f095	TCGA-KM-8477-01A	06de3fb1-17ae-4dec-87c1-66898b86b0de	TCGA-KM-8477-01A-11	7498aea2-f483-4d7e-9e8e-87fe08157c44	TCGA-KM-8477-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	9680b5ff-1882-434f-9981-e8ac33764b93	TCGA-KM-8477	50da0237-8e9d-4c08-ae44-f32103e8f095	TCGA-KM-8477-01A	06de3fb1-17ae-4dec-87c1-66898b86b0de	TCGA-KM-8477-01A-11	bf3f6f9a-d86f-4502-90f5-37f729aeb5c2	TCGA-KM-8477-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	9680b5ff-1882-434f-9981-e8ac33764b93	TCGA-KM-8477	50da0237-8e9d-4c08-ae44-f32103e8f095	TCGA-KM-8477-01A	06de3fb1-17ae-4dec-87c1-66898b86b0de	TCGA-KM-8477-01A-11	d953ec03-8ecf-40f8-818c-58f2261c7a5e	TCGA-KM-8477-01A-11R	'--	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	9680b5ff-1882-434f-9981-e8ac33764b93	TCGA-KM-8477	f298da5d-1657-4e77-afe5-17452bc7425a	TCGA-KM-8477-10A	977faeb9-ed5d-4bb2-aba7-98c4a1c31954	TCGA-KM-8477-10A-01	66e4ae26-dd0f-4095-827b-bb3ef0702bc7	TCGA-KM-8477-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	9680b5ff-1882-434f-9981-e8ac33764b93	TCGA-KM-8477	f298da5d-1657-4e77-afe5-17452bc7425a	TCGA-KM-8477-10A	977faeb9-ed5d-4bb2-aba7-98c4a1c31954	TCGA-KM-8477-10A-01	afb849ca-aa95-4fe8-b467-ba99b37bdb85	TCGA-KM-8477-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	8ac7f218-bd7b-4dda-8879-2cec49748e42	TCGA-KL-8331	a1f2c760-bcd5-41db-886d-2d9bfcbd0db3	TCGA-KL-8331-11A	19414141-f4cd-4072-8e82-c5c6e24ebd09	TCGA-KL-8331-11A-01	de364d7a-0382-43ca-823a-ec17ad77d781	TCGA-KL-8331-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	8ac7f218-bd7b-4dda-8879-2cec49748e42	TCGA-KL-8331	a1f2c760-bcd5-41db-886d-2d9bfcbd0db3	TCGA-KL-8331-11A	19414141-f4cd-4072-8e82-c5c6e24ebd09	TCGA-KL-8331-11A-01	f9ffa289-0317-44ff-b14d-8e7588af7013	TCGA-KL-8331-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	8ac7f218-bd7b-4dda-8879-2cec49748e42	TCGA-KL-8331	eea84beb-0f41-4120-a350-6f31ec8712bb	TCGA-KL-8331-01A	ab22575a-33ba-48ec-8fcf-29a08243809a	TCGA-KL-8331-01A-11	571b7ed5-9112-4e7a-b032-e95ab1cbe39a	TCGA-KL-8331-01A-11R	'--	'--	'--	RNA	R	'--	0.13	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	8ac7f218-bd7b-4dda-8879-2cec49748e42	TCGA-KL-8331	eea84beb-0f41-4120-a350-6f31ec8712bb	TCGA-KL-8331-01A	ab22575a-33ba-48ec-8fcf-29a08243809a	TCGA-KL-8331-01A-11	6100af1f-2dbc-432c-ac16-438b5dee22d1	TCGA-KL-8331-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	8ac7f218-bd7b-4dda-8879-2cec49748e42	TCGA-KL-8331	eea84beb-0f41-4120-a350-6f31ec8712bb	TCGA-KL-8331-01A	ab22575a-33ba-48ec-8fcf-29a08243809a	TCGA-KL-8331-01A-11	e432bcd3-9251-4f15-8c5d-b1b884755698	TCGA-KL-8331-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	c689ae1d-4a6b-45db-b4d1-6b34c5c61522	TCGA-KL-8342	477e5746-8dcf-4ff1-aea4-45abf2f8d218	TCGA-KL-8342-11A	638e7840-e226-4c2a-b517-b21c4fc4bf47	TCGA-KL-8342-11A-01	0549c2fe-10f2-450f-bba3-486ffde2c76d	TCGA-KL-8342-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	c689ae1d-4a6b-45db-b4d1-6b34c5c61522	TCGA-KL-8342	477e5746-8dcf-4ff1-aea4-45abf2f8d218	TCGA-KL-8342-11A	638e7840-e226-4c2a-b517-b21c4fc4bf47	TCGA-KL-8342-11A-01	e6792b9f-ab0a-4275-86ea-33e22df4a681	TCGA-KL-8342-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	c689ae1d-4a6b-45db-b4d1-6b34c5c61522	TCGA-KL-8342	bc04e860-2cb8-4d90-bc17-f3a4d6a09881	TCGA-KL-8342-01A	2729a93c-321a-4325-b7a7-6e1ed10da3a8	TCGA-KL-8342-01A-11	38c64584-fb66-4cb9-9daa-9311deb8c8c7	TCGA-KL-8342-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	c689ae1d-4a6b-45db-b4d1-6b34c5c61522	TCGA-KL-8342	bc04e860-2cb8-4d90-bc17-f3a4d6a09881	TCGA-KL-8342-01A	2729a93c-321a-4325-b7a7-6e1ed10da3a8	TCGA-KL-8342-01A-11	6a213d9f-ffc1-4c1d-852a-545a54a71eac	TCGA-KL-8342-01A-11R	'--	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	c689ae1d-4a6b-45db-b4d1-6b34c5c61522	TCGA-KL-8342	bc04e860-2cb8-4d90-bc17-f3a4d6a09881	TCGA-KL-8342-01A	2729a93c-321a-4325-b7a7-6e1ed10da3a8	TCGA-KL-8342-01A-11	f018cb51-a902-4dc8-8a36-747831d1cd55	TCGA-KL-8342-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	d52c3cb6-921e-4f26-b49c-e6e4f11f9c06	TCGA-KO-8405	1b80091e-db96-4684-a864-4126a54cbd00	TCGA-KO-8405-11A	716b79b9-91b2-4736-a372-96f26d5fec80	TCGA-KO-8405-11A-01	4d2f4876-dd13-4107-a953-712158b4d68a	TCGA-KO-8405-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	d52c3cb6-921e-4f26-b49c-e6e4f11f9c06	TCGA-KO-8405	1b80091e-db96-4684-a864-4126a54cbd00	TCGA-KO-8405-11A	716b79b9-91b2-4736-a372-96f26d5fec80	TCGA-KO-8405-11A-01	5721905d-aecd-4ea6-9e27-529b2f448437	TCGA-KO-8405-11A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	d52c3cb6-921e-4f26-b49c-e6e4f11f9c06	TCGA-KO-8405	415c8373-535f-4cdd-883b-c7bd7ceb426e	TCGA-KO-8405-01A	e9252464-8b37-4077-bffe-1134aeebd0a8	TCGA-KO-8405-01A-11	5ce046f9-4642-481d-9e74-f0ff7b0f898e	TCGA-KO-8405-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	d52c3cb6-921e-4f26-b49c-e6e4f11f9c06	TCGA-KO-8405	415c8373-535f-4cdd-883b-c7bd7ceb426e	TCGA-KO-8405-01A	e9252464-8b37-4077-bffe-1134aeebd0a8	TCGA-KO-8405-01A-11	9d8edaea-3653-49e3-a272-e16b386e779c	TCGA-KO-8405-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	d52c3cb6-921e-4f26-b49c-e6e4f11f9c06	TCGA-KO-8405	415c8373-535f-4cdd-883b-c7bd7ceb426e	TCGA-KO-8405-01A	e9252464-8b37-4077-bffe-1134aeebd0a8	TCGA-KO-8405-01A-11	d66b127a-9a1e-472a-9ee4-df17e42f950b	TCGA-KO-8405-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	TCGA-KN-8419	04ab90cd-4030-46bc-8a3b-279b9dfaa24c	TCGA-KN-8419-11A	d71ce5a3-d5f1-4add-a42c-1205300f8dbe	TCGA-KN-8419-11A-01	3084ce09-15ae-47f3-85a4-3da08c65482d	TCGA-KN-8419-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	TCGA-KN-8419	04ab90cd-4030-46bc-8a3b-279b9dfaa24c	TCGA-KN-8419-11A	d71ce5a3-d5f1-4add-a42c-1205300f8dbe	TCGA-KN-8419-11A-01	62a70db5-de96-4697-93a7-49b30ce806e3	TCGA-KN-8419-11A-01R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	TCGA-KN-8419	04ab90cd-4030-46bc-8a3b-279b9dfaa24c	TCGA-KN-8419-11A	d71ce5a3-d5f1-4add-a42c-1205300f8dbe	TCGA-KN-8419-11A-01	fc43bc9a-4969-4392-afc0-62421b2fd01b	TCGA-KN-8419-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	TCGA-KN-8419	65256f5d-63a8-49d3-9d76-a3d7e3ddc0e6	TCGA-KN-8419-01A	2f01c572-c218-4add-9865-b80dd2919599	TCGA-KN-8419-01A-12	e43f461b-4fae-427c-a7d4-7a62e627df05	TCGA-KN-8419-01A-12D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	TCGA-KN-8419	65256f5d-63a8-49d3-9d76-a3d7e3ddc0e6	TCGA-KN-8419-01A	33b7b1d6-4c09-410b-b1ca-588dc84e2736	TCGA-KN-8419-01A-11	64e16e29-3e6a-4c94-ad27-86cee8e048d8	TCGA-KN-8419-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	TCGA-KN-8419	65256f5d-63a8-49d3-9d76-a3d7e3ddc0e6	TCGA-KN-8419-01A	33b7b1d6-4c09-410b-b1ca-588dc84e2736	TCGA-KN-8419-01A-11	940317e7-2fb9-4f65-81ee-8f235e6ed688	TCGA-KN-8419-01A-11R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-KICH	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	TCGA-KN-8419	65256f5d-63a8-49d3-9d76-a3d7e3ddc0e6	TCGA-KN-8419-01A	33b7b1d6-4c09-410b-b1ca-588dc84e2736	TCGA-KN-8419-01A-11	df386718-91bd-408e-bd7b-7e06b038f1c0	TCGA-KN-8419-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-KICH	f1c1502e-1bd6-425a-b651-454363809668	TCGA-KN-8437	05cc0766-7ed0-458e-b1d7-732b632c05a4	TCGA-KN-8437-01A	12386a11-12ed-42c5-9f9d-05070db6923f	TCGA-KN-8437-01A-11	48937655-8c02-47df-97dc-3c08781bb67c	TCGA-KN-8437-01A-11R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
